"badge_id","badge_title","badge_description","badge_icon_url","badge_awarded_count","badge_activation_date","usage_count"
"1548","Random Day Surprise - March 1, 2022","Participated in SAP Community on World Compliment Day (March 1, 2022) You performed at least one of the following activities: Post a blog post, comment, question, or an answerLike any blog post or commentVote any question or answer up or down_Follow any person, tag, blog post, or&nbsp;questionUpdate your profile picture, 'About me; text, expertise, spoken languages, or Elsewhere links","https://community.sap.com/html/@E3A85A59B52ADE4D9E880D2BADA8DDE0/badge_icons/RandomDaySurprise-March1-2022.png","2397","2024-02-06T21:06:55.689+01:00","2381"
"1745","#548DEE - Devtoberfest 2024 - Expose Integration Flow Endpoint as API and Test the Flow","As part of Devtoberfest 2024 - Completed Tutorial: Expose Integration Flow Endpoint as API and Test the Flow","https://community.sap.com/html/@7B1CB0716A47C6BE1343ADF11F2A4FBE/badge_icons/fest-hex-548DEE%20Devtoberfest%202024.png","2381","2024-10-18T09:36:10.105+02:00","2379"
"1236","#00CD66 - Devtoberfest 2023 - Create a Service Instance and Bind It to Your App","As part of Devtoberfest 2023 - completed Tutorial: Create a Service Instance and Bind It to Your App","https://community.sap.com/html/@06E17749E7C301E078A43BD14C6E7808/badge_icons/fest-hex-00CD66.png","2519","2024-01-26T23:28:02.327+01:00","2367"
"934","I Accepted the SAP HANA Quiz Challenge","Find and bookmark the SAP HANA Quiz Announcement on SCN. Click the gear to flip the title and find out how.","https://community.sap.com/html/@0AE631865FB9DE1322AD7DEAA8CDC84F/badge_icons/i-accepted-the-sap-hana-quiz-challenge.png","2669","2024-01-27T01:09:54.130+01:00","2347"
"1465","#BDFCC9 - Devtoberfest 2023 - Deploy SAP HANA Cloud","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Deploy SAP HANA Cloud","https://community.sap.com/html/@84316C86320E4E05EB05F0A639C05117/badge_icons/fest-hex-BDFCC9.png","2338","2024-01-26T23:42:52.885+01:00","2316"
"1641","#19E5E5 - Devtoberfest 2024 - Run the Business Process","As part of Devtoberfest 2024 - Completed Tutorial: Run the Business Process","https://community.sap.com/html/@AE733B0DB91E4FD53F65A73E40E39579/badge_icons/fest-hex-19E5E5%20Devtoberfest%202024.png","2317","2024-09-30T09:22:14.506+02:00","2313"
"1617","#190B04 - Devtoberfest 2024 - Use Trial to Set Up Account for Document Information Extraction and Go to Application","As part of Devtoberfest 2024 - Completed Tutorial: Use Trial to Set Up Account for Document Information Extraction and Go to Application","https://community.sap.com/html/@626F570D77AED6BA45C9680E09AB209E/badge_icons/fest-hex-190B04%20Devtoberfest%202024.png","2312","2024-09-23T09:27:23.181+02:00","2311"
"898","SAP HANA Idea Incubator Fan","Be a fan of SAP HANA Idea Incubator by reading and bookmarking the announcement blog","https://community.sap.com/html/@430467CB98BED4C0D1E4EA6A59490B85/badge_icons/sap-hana-idea-incubator-fan.png","2633","2024-01-27T01:06:11.140+01:00","2290"
"915","In the Know","Stay up to date on the plans for the new 1DX Community Experience: follow the Communication Overview document.","https://community.sap.com/html/@4EBFA3E2C2D5FE3DEE701B2DFD338F35/badge_icons/in-the-know.png","2617","2024-01-27T01:50:39.542+01:00","2287"
"1141","Curious","3 questions asked","https://community.sap.com/html/@02AF943024A47CA05B62E766F7490DD1/badge_icons/manual_curious.png","2263","2024-01-27T01:12:07.903+01:00","2254"
"941","I Blogged!","Read about proper community behavior on SCN, then create your first blog.","https://community.sap.com/html/@A02AA0E530F11B07A0AC62DD7D7A6A61/badge_icons/i-blogged.png","2513","2024-01-27T00:47:02.424+01:00","2223"
"1166","1st Kudo given","Thank you for showing your appreciation!","https://community.sap.com/html/@512BF1F6A7AB59D948859E8EAE8C9A49/badge_icons/manual_1st-kudo-given.png","2232","2024-01-27T01:15:30.901+01:00","2221"
"1662","#170418 - Devtoberfest 2024 - Install the abapGit Plugin","As part of Devtoberfest 2024 - Completed Tutorial: Install the abapGit Plugin","https://community.sap.com/html/@08A125D8AF550D1B5DC43565DA8318E2/badge_icons/fest-hex-170418%20Devtoberfest%202024.png","2205","2024-10-02T09:12:25.220+02:00","2202"
"1418","#9BCD9B - Devtoberfest 2023 - Add an SAPUI5 App to Your Site","As part of Devtoberfest 2023 - completed Tutorial: Add an SAPUI5 App to Your Site","https://community.sap.com/html/@1156BEC975F72562F10AA3EEAAC3C911/badge_icons/fest-hex-9BCD9B.png","2212","2024-01-26T23:41:23.791+01:00","2199"
"1631","#FAFAFA - Devtoberfest 2024 - Add SAP Fiori Elements Uis","As part of Devtoberfest 2024 - Completed Tutorial: Add SAP Fiori Elements Uis","https://community.sap.com/html/@7F022CA8C1A7D9740BA1F2F5CED7963A/badge_icons/fest-hex-FAFAFA%20Devtoberfest%202024.png","2130","2024-09-30T09:19:44.747+02:00","2129"
"1643","#28B07A - Devtoberfest 2024 - Learn about SAP Event Mesh","As part of Devtoberfest 2024 - Completed Tutorial: Learn about SAP Event Mesh","https://community.sap.com/html/@EDF56BCB1D855A84F22F623BFDBB302C/badge_icons/fest-hex-28B07A%20Devtoberfest%202024.png","2098","2024-09-30T09:22:36.673+02:00","2096"
"1601","#FAC0AA - Devtoberfest 2024 - Deploy a CAP Business Service to SAP Business Technology Platform","As part of Devtoberfest 2024 - Complete Tutorial: Deploy a CAP Business Service to SAP Business Technology Platform","https://community.sap.com/html/@402258546E05F8652A90164A94AD7E94/badge_icons/fest-hex-FAC0AA%20Devtoberfest%202024.png","2089","2024-09-23T09:21:23.039+02:00","2085"
"1504","Devtoberfest 2023 Participant","Registered for Devtoberfest and attended various sessions during the month long event.","https://community.sap.com/html/@A3BA1F1F58DD17651DBD4880E90A081D/badge_icons/fest-badge-0star.png","2089","2024-01-26T23:24:52.640+01:00","2083"
"24","Start Developing on SAP Business Technology Platform","""This mission is the ideal starting point for newcomers to development on SAP Business Technology Platform. Learn about platform fundamentals, register for a trial account, and get to know the lay of the land. You'll also deploy your very first app. (You'll get the badge for this mission about 30 days after you complete it.) ""","https://community.sap.com/html/@8C79800CBF99CFB8BFA9106495494832/badge_icons/manual_StartDevelopinginSAPCloudPlatform.png","2132","2024-01-26T22:07:51.868+01:00","2065"
"1632","#E9E8F0 - Devtoberfest 2024 - Add Custom Logic","As part of Devtoberfest 2024 - Completed Tutorial: Add Custom Logic","https://community.sap.com/html/@FCEA915AB475363AC6D53493C61B2AFE/badge_icons/fest-hex-E9E8F0%20Devtoberfest%202024.png","2055","2024-09-30T09:20:15.919+02:00","2053"
"1836","100 Kudos Received","At least 100 kudos received, excellent! Keep contributing good content!","https://community.sap.com/html/@00198FB02B2822CDF912C2DFA87C390A/badge_icons/100-kudos-received.png","2034","2025-08-28T17:30:15.894+02:00","2037"
"57","Get to Know SAP Tutorials","Took a tour of the SAP Tutorial Navigator and learn how to complete tutorials and earn badges.","https://community.sap.com/html/@5DCB929408435A302BB62A2B68B66620/badge_icons/manual_GettoKnowSAPTutorials.png","2022","2024-01-26T22:05:07.557+01:00","2013"
"1419","#FFD39B - Devtoberfest 2023 - Add a URL App to Your Site","As part of Devtoberfest 2023 - completed Tutorial: Add a URL App to Your Site","https://community.sap.com/html/@D477AF8AC7B57618176DE3A1BEE5F220/badge_icons/fest-hex-FFD39B.png","2015","2024-01-26T23:52:14.947+01:00","2004"
"82","Request Product Details with an Integration Scenario","Set up your own SAP Integration Suite tenant and deployed an integration scenario using prepackaged integration content.","https://community.sap.com/html/@F0BC31EDACD2331755AEDE9434656AAB/badge_icons/manual_RequestProductDetailswithanIntegrationScenario.png","2005","2024-01-26T21:58:14.360+01:00","1984"
"117","Request Product Details with an Integration Scenario","""Set up your own SAP Cloud Platform Integration tenant and deployed an integration scenario where you requested product details from an online webshop. ""","https://community.sap.com/html/@F0BC31EDACD2331755AEDE9434656AAB/badge_icons/manual_RequestProductDetailswithanIntegrationScenario.png","2005","2024-01-27T01:44:09.230+01:00","1984"
"1402","#00C78C - Devtoberfest 2023 - Set Up SAP Fiori Tools in Your Development Environment","As part of Devtoberfest 2023 - completed Tutorial: Set Up SAP Fiori Tools in Your Development Environment","https://community.sap.com/html/@D41B4827DD7B4D6F9EBB855F38D6FC72/badge_icons/fest-hex-00C78C.png","1949","2024-01-26T23:27:49.428+01:00","1934"
"105","Create Your First Chatbot with SAP Conversational AI","Got a taste of building chatbots with SAP Conversational AI by learning about intents, entities and skills, and then building a simple chatbot to tell users a joke.","https://community.sap.com/html/@D0B1FEE220E2608438664D747107FB32/badge_icons/manual_GetStartedwithSAPConversationalAI.png","1958","2024-01-27T01:43:20.481+01:00","1933"
"636","#407F05 - Devtoberfest 2022 - Create and Run an ABAP Application","As part of Devtoberfest 2022 - completed tutorial: Create and Run an ABAP Application","https://community.sap.com/html/@620C5134C018A7C1B66ED18CB0FD668B/badge_icons/2022-dev-407F05.png","2025","2024-01-27T00:01:45.601+01:00","1920"
"54","Create a Low-Code Application with SAP AppGyver","Created a mobile application using the Low-Code / No-Code service on SAP BTP. This gives you access to the AppGyver Composer tool, an intuitive application development solution for users of all technical abilities.","https://community.sap.com/html/@B2397DECBE62BF73A1F70E07413057F1/badge_icons/manual_CreateaLow-CodeApplicationwithSAPAppGyver.png","1928","2024-01-26T21:25:40.520+01:00","1919"
"155","Voter","Read and voted on any combination of 15 questions and answers. (Prerequisite: I Voted!)","https://community.sap.com/html/@583CD20D6165F135DC71F14440FD6EA9/badge_icons/Voter.png","1967","2024-01-26T22:38:04.261+01:00","1910"
"185","Voter","Read and voted on any combination of 15 questions and answers. (Prerequisite: I Voted!)","https://community.sap.com/html/@583CD20D6165F135DC71F14440FD6EA9/badge_icons/Voter.png","1967","2024-01-26T22:38:10.648+01:00","1910"
"85","Build a Business Application Using CAP for Node.js","Developed a business application using SAP Cloud Application Programming Model (CAP). Started on your local environment and deployed to SAP Business Technology Platform..","https://community.sap.com/html/@C9AAEC3D9BB1C5FB0C094F7C749945AD/badge_icons/manual_BuildaBusinessApplicationUsingNode.js.png","1833","2024-01-26T22:05:48.730+01:00","1815"
"1467","#9932CC - Devtoberfest 2023 - Create an SAP Cloud Application Programming Model Project for SAP HANA Cloud","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Create an SAP Cloud Application Programming Model Project for SAP HANA Cloud","https://community.sap.com/html/@2DCF64C6E082E5809950565E765E01E3/badge_icons/fest-hex-9932CC.png","1810","2024-01-26T23:40:57.066+01:00","1797"
"673","Silver","You achieved level: Silver","https://community.sap.com/html/@4DE8580ACD41EB0FE4BF30B653384F14/badge_icons/silver.png","1927","2024-01-27T00:42:02.894+01:00","1796"
"1667","#201300 - Devtoberfest 2024 - Add Authorization","As part of Devtoberfest 2024 - Completed Tutorial: Add Authorization","https://community.sap.com/html/@0E2D7A3C6D6C23D9CEBEC57A94513A6C/badge_icons/fest-hex-201300%20Devtoberfest%202024.png","1786","2024-10-02T09:13:53.860+02:00","1786"
"1470","#0000CD - Devtoberfest 2023 - Install the MultiApps Cloud Foundry CLI Plugin","As part of Devtoberfest 2023 - completed Scavenger Hunt Tutorial: Install the MultiApps Cloud Foundry CLI Plugin","https://community.sap.com/html/@35FE2543D91CCB373EC0EBCDB2F83038/badge_icons/fest-hex-0000CD.png","1843","2024-01-26T23:26:58.189+01:00","1774"
"172","Random Day Surprise - June 8, 2021","Participated in SAP Community on World Ocean Day (June 8, 2021). You performed at least one of the following activities: Post a blog or a comment or a question or an answer Like any blog post or comment Vote any question or answer up or down_ Follow any person, tag, blog post, question, answer, or Coffee Corner discussion_ Update your profile picture, 'About me' text, expertise, spoken languages, or Elsewhere links","https://community.sap.com/html/@CD6F3D3835717AF199BADA1161050A38/badge_icons/RandomDaySurprise-June8-2021.png","1779","2024-01-26T22:40:29.019+01:00","1772"
"1701","#ACBFDD - Devtoberfest 2024 - The Use Case: Connectivity to Non-SAP Applications using SAP Integration Suite","As part of Devtoberfest 2024 - Completed Tutorial: The Use Case: Connectivity to Non-SAP Applications using SAP Integration Suite","https://community.sap.com/html/@2CF154B1931F1B61FEDEBBA7F925C8F0/badge_icons/fest-hex-ACBFDD%20Devtoberfest%202024.png","1767","2024-10-11T10:13:26.443+02:00","1767"
"1130","Likable","5 kudos received","https://community.sap.com/html/@EBB70A7C73FF6AFEAC08DECE976C9F9A/badge_icons/manual_likable.png","1744","2024-01-27T01:11:20.109+01:00","1743"
"1619","#228E80 - Devtoberfest 2024 - Get Ready for UI5-Development on Your Local Machine","As part of Devtoberfest 2024 - Completed Tutorial: Get Ready for UI5-Development on Your Local Machine","https://community.sap.com/html/@DB04D13B01E757AE6F1E6C637F263C21/badge_icons/fest-hex-228E80%20Devtoberfest%202024.png","1720","2024-09-23T09:32:24.228+02:00","1720"
"1542","Random Day Surprise - November 30, 2022","Participated in SAP Community on International Computer Security Day (November 30, 2022). You performed at least one of the following activities:Post a blog post, comment, question or an answerLike any blog post or commentVote any question or answer up or down_Follow any person, tag, blog post or questionUpdate your profile picture, 'About me' text, expertise, spoken languages, or Elsewhere links","https://community.sap.com/html/@7B54AE23FD786084CB055E0F363EB89B/badge_icons/RandomDaySurprise-November30-2022.png","1725","2024-02-06T21:07:14.628+01:00","1710"
"167","Random Day Surprise - February 8, 2021","Participated in SAP Community on Clean Out Your Computer Day (February 8, 2021).You performed at least one of the following activities:Publish a blog post or a comment or a question or an answerLike any blog post or commentVote any question or answer up or downFollow any person, tag, blog post, question, answer, or Coffee Corner discussionUpdate your profile picture, 'About me' text, expertise, spoken languages, or Elsewhere links","https://community.sap.com/html/@EB7013119C5014E6C4D1258B2FA466A0/badge_icons/RandomDaySurprise-February8-2021.png","1710","2024-01-26T22:40:59.760+01:00","1697"
"679","Bronze","You achieved level: Bronze","https://community.sap.com/html/@AAC1CC6AE59B6ED00CB09063A70753DB/badge_icons/bronze.png","1812","2024-01-27T00:42:29.120+01:00","1696"
"1533","Tour the SAP Community 2024","Toured the SAP Community and explored the various features of SAP Community, got to know new Groups, and discovered how to get the most out of your membership. You learned how to get started and navigate through SAP Community; how to follow content, tags, people; how to engage with other members.","https://community.sap.com/html/@0F04D82A65EB7AAF193415C047AB940E/badge_icons/community-tour-2024.png","1703","2024-01-26T20:48:06.172+01:00","1691"
"669","#01021E - Devtoberfest 2022 - Create an ABAP Package","As part of Devtoberfest 2022 - completed tutorial: Create an ABAP Package","https://community.sap.com/html/@FC62399463E1F4D62C9972AB5E9DF3F5/badge_icons/2022-dev-01021E.png","1790","2024-01-26T23:28:27.168+01:00","1678"
"1409","#4EEE94 - Devtoberfest 2023 - Set Up SAP Business Application Studio for CAP Java","As part of Devtoberfest 2023 - completed Tutorial: Set Up SAP Business Application Studio for CAP Java","https://community.sap.com/html/@B372DE9CE61665619FB3D871AAC66940/badge_icons/fest-hex-4EEE94.png","1691","2024-01-26T23:33:39.383+01:00","1671"
"10","Tour the SAP Community 2023","Toured the SAP Community and explored the various features of SAP Community, got to know new Groups, and discovered how to get the most out of your membership. You learned&nbsp;how to get started and navigate through SAP Community;&nbsp;how to follow content, tags, people;&nbsp;how to engage with other members.&nbsp;","https://community.sap.com/html/@00DB48B63A227AB285C42336E40804D1/badge_icons/manual_TourtheSAPCommunity2023.png","1673","2024-01-26T20:48:16.646+01:00","1668"
